-20 -0.0487202 -0.00158224
-19.8 -0.0492008 -0.00161098
-19.6 -0.0496922 -0.00164257
-19.4 -0.0501942 -0.00167599
-19.2 -0.0507053 -0.00171121
-19 -0.0512263 -0.00174779
-18.8 -0.0517567 -0.00178542
-18.6 -0.0522976 -0.00182413
-18.4 -0.0528492 -0.00186377
-18.2 -0.0534123 -0.00190455
-18 -0.0539874 -0.0019464
-17.8 -0.054575 -0.00198955
-17.6 -0.0551756 -0.00203395
-17.4 -0.0557895 -0.00207982
-17.2 -0.0564174 -0.00212713
-17 -0.0570596 -0.00217607
-16.8 -0.0577166 -0.00222663
-16.6 -0.058389 -0.00227898
-16.4 -0.0590773 -0.00233315
-16.2 -0.0597821 -0.00238929
-16 -0.0605039 -0.00244744
-15.8 -0.0612433 -0.00250775
-15.6 -0.0620011 -0.00257029
-15.4 -0.0627778 -0.00263522
-15.2 -0.0635742 -0.00270261
-15 -0.0643911 -0.00277264
-14.8 -0.0652292 -0.00284539
-14.6 -0.0660894 -0.00292107
-14.4 -0.0669725 -0.00299977
-14.2 -0.0678795 -0.00308171
-14 -0.0688113 -0.00316703
-13.8 -0.069769 -0.00325595
-13.6 -0.0707537 -0.00334864
-13.4 -0.0717665 -0.00344535
-13.2 -0.0728086 -0.00354628
-13 -0.0738814 -0.00365171
-12.8 -0.0749861 -0.00376187
-12.6 -0.0761242 -0.00387709
-12.4 -0.0772973 -0.00399764
-12.2 -0.078507 -0.00412389
-12 -0.079755 -0.00425617
-11.8 -0.0810432 -0.00439489
-11.6 -0.0823735 -0.00454044
-11.4 -0.083748 -0.00469331
-11.2 -0.085169 -0.00485397
-11 -0.0866388 -0.00502296
-10.8 -0.08816 -0.00520085
-10.6 -0.0897353 -0.00538828
-10.4 -0.0913676 -0.00558593
-10.2 -0.0930601 -0.00579454
-10 -0.0948161 -0.00601493
-9.8 -0.0966394 -0.00624799
-9.6 -0.0985337 -0.00649469
-9.4 -0.100503 -0.0067561
-9.2 -0.102553 -0.00703338
-9 -0.104687 -0.00732784
-8.8 -0.106912 -0.00764088
-8.6 -0.109232 -0.00797407
-8.4 -0.111655 -0.00832914
-8.2 -0.114187 -0.008708
-8 -0.116836 -0.00911278
-7.8 -0.11961 -0.00954584
-7.6 -0.122519 -0.0100098
-7.4 -0.125571 -0.0105076
-7.2 -0.128778 -0.0110426
-7 -0.132153 -0.0116184
-6.8 -0.135709 -0.0122393
-6.6 -0.139461 -0.0129098
-6.4 -0.143426 -0.0136355
-6.2 -0.147623 -0.0144225
-6 -0.152073 -0.0152776
-5.8 -0.156801 -0.0162092
-5.6 -0.161833 -0.0172266
-5.4 -0.167203 -0.018341
-5.2 -0.172945 -0.0195654
-5 -0.179103 -0.0209157
-4.8 -0.185725 -0.022411
-4.6 -0.192868 -0.0240749
-4.4 -0.2006 -0.025937
-4.2 -0.209002 -0.028035
-4 -0.218168 -0.030418
-3.8 -0.228214 -0.0331501
-3.6 -0.239274 -0.0363187
-3.4 -0.251513 -0.0400414
-3.2 -0.265121 -0.044483
-3 -0.280321 -0.0498707
-2.8 -0.297358 -0.0565264
-2.6 -0.316491 -0.0648952
-2.4 -0.337944 -0.0755924
-2.2 -0.361852 -0.0894325
-2 -0.388121 -0.107424
-1.8 -0.416327 -0.130694
-1.6 -0.445596 -0.160182
-1.4 -0.474834 -0.196358
-1.2 -0.503523 -0.238834
-1 -0.532723 -0.287186
-0.8 -0.566305 -0.343109
-0.6 -0.609472 -0.41384
-0.4 -0.663823 -0.518006
-0.2 -0.713473 -0.68816
0 -0.69108 -0.951317
0.2 -0.483068 -1.23856
0.4 -0.118219 -1.35807
0.6 0.205523 -1.27751
0.8 0.41798 -1.12181
1 0.553154 -0.954997
1.2 0.635587 -0.786937
1.4 0.670736 -0.624699
1.6 0.664796 -0.481038
1.8 0.631524 -0.365281
2 0.585465 -0.27834
2.2 0.536849 -0.215359
2.4 0.491012 -0.17023
2.6 0.449962 -0.137659
2.8 0.414046 -0.113752
3 0.382863 -0.0958242
3.2 0.355798 -0.0820652
3.4 0.332213 -0.0712679
3.6 0.311543 -0.0626148
3.8 0.293307 -0.0555505
4 0.277113 -0.049687
4.2 0.262638 -0.0447511
4.4 0.249622 -0.0405447
4.6 0.237852 -0.0369223
4.8 0.227155 -0.0337745
5 0.217389 -0.0310179
5.2 0.208433 -0.0285876
5.4 0.20019 -0.0264322
5.6 0.192576 -0.0245108
5.8 0.18552 -0.0227899
6 0.178964 -0.0212422
6.2 0.172853 -0.0198451
6.4 0.167145 -0.0185795
6.6 0.161801 -0.0174294
6.8 0.156786 -0.0163813
7 0.152071 -0.0154235
7.2 0.147629 -0.0145461
7.4 0.143438 -0.0137402
7.6 0.139477 -0.0129985
7.8 0.135727 -0.0123144
8 0.132172 -0.0116822
8.2 0.128798 -0.0110967
8.4 0.12559 -0.0105536
8.6 0.122537 -0.0100489
8.8 0.119628 -0.00957908
9 0.116853 -0.00914108
9.2 0.114203 -0.00873214
9.4 0.11167 -0.00834973
9.6 0.109246 -0.00799167
9.8 0.106925 -0.00765592
10 0.104699 -0.00734071
10.2 0.102564 -0.00704441
10.4 0.100513 -0.00676555
10.6 0.0985429 -0.00650279
10.8 0.0966478 -0.00625495
11 0.0948239 -0.0060209
11.2 0.0930672 -0.00579968
11.4 0.0913741 -0.00559034
11.6 0.0897413 -0.00539208
11.8 0.0881655 -0.00520412
12 0.0866439 -0.00502578
12.2 0.0851737 -0.00485639
12.4 0.0837523 -0.0046954
12.6 0.0823775 -0.00454224
12.8 0.0810469 -0.00439644
13 0.0797584 -0.0042575
13.2 0.0785102 -0.00412505
13.4 0.0773002 -0.00399864
13.6 0.0761269 -0.00387795
13.8 0.0749886 -0.00376262
14 0.0738837 -0.00365236
14.2 0.0728109 -0.00354685
14.4 0.0717686 -0.00344585
14.6 0.0707557 -0.00334908
14.8 0.069771 -0.00325634
15 0.0688132 -0.00316737
15.2 0.0678814 -0.00308202
15.4 0.0669744 -0.00300004
15.6 0.0660913 -0.00292131
15.8 0.0652311 -0.0028456
16 0.0643931 -0.00277282
16.2 0.0635763 -0.00270275
16.4 0.06278 -0.00263533
16.6 0.0620035 -0.00257035
16.8 0.0612459 -0.00250776
17 0.0605067 -0.00244736
17.2 0.0597852 -0.00238911
17.4 0.0590807 -0.00233282
17.6 0.0583928 -0.00227847
17.8 0.0577207 -0.00222583
18 0.057064 -0.00217493
18.2 0.0564219 -0.0021255
18.4 0.055794 -0.0020776
18.6 0.0551795 -0.00203096
18.8 0.054578 -0.00198567
19 0.0539883 -0.00194157
19.2 0.0534104 -0.0018989
19.4 0.0528432 -0.00185784
19.6 0.0522877 -0.00181872
19.8 0.0517434 -0.00178224
20 0.0512125 -0.00174809
