-20 -20 1.44851e-07 -4.35053e-08
-19.7333 -20 1.47038e-07 -2.92574e-08
-19.4667 -20 1.75977e-07 -1.20674e-08
-19.2 -20 2.27256e-07 -1.02258e-08
-18.9333 -20 2.54285e-07 -1.89375e-08
-18.6667 -20 2.74796e-07 -3.12753e-08
-18.4 -20 2.8008e-07 -3.66759e-08
-18.1333 -20 2.81645e-07 -3.93733e-08
-17.8667 -20 2.81093e-07 -3.90361e-08
-17.6 -20 2.79519e-07 -3.61621e-08
-17.3333 -20 2.77816e-07 -3.37584e-08
-17.0667 -20 2.76298e-07 -3.05056e-08
-16.8 -20 2.75953e-07 -2.85845e-08
-16.5333 -20 2.75951e-07 -2.55917e-08
-16.2667 -20 2.75644e-07 -2.39063e-08
-16 -20 2.76041e-07 -2.19948e-08
-15.7333 -20 2.76951e-07 -2.11233e-08
-15.4667 -20 2.78517e-07 -1.9411e-08
-15.2 -20 2.79181e-07 -1.85615e-08
-14.9333 -20 2.80828e-07 -1.76061e-08
-14.6667 -20 2.82552e-07 -1.73605e-08
-14.4 -20 2.852e-07 -1.63043e-08
-14.1333 -20 2.86564e-07 -1.58882e-08
-13.8667 -20 2.89192e-07 -1.54097e-08
-13.6 -20 2.91612e-07 -1.55143e-08
-13.3333 -20 2.95238e-07 -1.47949e-08
-13.0667 -20 2.97276e-07 -1.46349e-08
-12.8 -20 3.00887e-07 -1.44381e-08
-12.5333 -20 3.04054e-07 -1.47921e-08
-12.2667 -20 3.08744e-07 -1.42892e-08
-12 -20 3.11558e-07 -1.43255e-08
-11.7333 -20 3.16298e-07 -1.43468e-08
-11.4667 -20 3.20379e-07 -1.49289e-08
-11.2 -20 3.26354e-07 -1.461e-08
-10.9333 -20 3.30161e-07 -1.48371e-08
-10.6667 -20 3.36316e-07 -1.50769e-08
-10.4 -20 3.41609e-07 -1.59103e-08
-10.1333 -20 3.49253e-07 -1.57928e-08
-9.86667 -20 3.54428e-07 -1.62428e-08
-9.6 -20 3.62482e-07 -1.67495e-08
-9.33333 -20 3.69494e-07 -1.78992e-08
-9.06667 -20 3.79453e-07 -1.80492e-08
-8.8 -20 3.86644e-07 -1.88e-08
-8.53333 -20 3.97429e-07 -1.96815e-08
-8.26667 -20 4.07045e-07 -2.12775e-08
-8 -20 4.20445e-07 -2.1833e-08
-7.73333 -20 4.30822e-07 -2.30464e-08
-7.46667 -20 4.4584e-07 -2.45116e-08
-7.2 -20 4.59695e-07 -2.68161e-08
