-20 -20 -9.62196e-07 -1.72793e-07
-18 -20 -1.46175e-06 -2.7003e-06
-16 -20 -1.55386e-06 -1.82105e-06
-14 -20 -1.29527e-06 -1.02482e-05
-12 -20 -1.6304e-06 -7.65715e-06
-10 -20 -2.45479e-06 2.52558e-06
-8 -20 -1.53885e-06 -4.79589e-06
-6 -20 5.0872e-07 -2.13959e-05
-4 -20 2.55071e-06 -1.40058e-05
-2 -20 5.6382e-06 5.54718e-06
0 -20 -3.94834e-05 6.6846e-06
2 -20 3.27656e-06 5.03609e-06
4 -20 2.73068e-06 -1.46448e-05
6 -20 7.5688e-07 -2.26258e-05
8 -20 -4.89776e-07 -7.48419e-06
10 -20 -1.32882e-06 -2.12372e-07
12 -20 -9.75635e-07 -9.15358e-06
14 -20 -7.95557e-07 -1.07748e-05
16 -20 -9.54636e-07 -2.40883e-06
18 -20 -9.49407e-07 -3.17011e-06
20 -20 -6.76443e-07 -4.58966e-07
