-20 -1.32349e-23 -2.77072e-06
-19.6 1.32349e-23 -2.86528e-06
-19.2 0 -2.98693e-06
-18.8 0 -3.12662e-06
-18.4 2.64698e-23 -3.28301e-06
-18 -2.64698e-23 -3.43232e-06
-17.6 0 -3.596e-06
-17.2 0 -3.76634e-06
-16.8 -2.64698e-23 -3.93978e-06
-16.4 -2.64698e-23 -4.12883e-06
-16 0 -4.33154e-06
-15.6 0 -4.54519e-06
-15.2 -5.29396e-23 -4.77819e-06
-14.8 0 -5.03008e-06
-14.4 -5.29396e-23 -5.30048e-06
-14 -5.29396e-23 -5.59525e-06
-13.6 0 -5.91623e-06
-13.2 0 -6.26512e-06
-12.8 0 -6.64686e-06
-12.4 0 -7.0658e-06
-12 0 -7.52681e-06
-11.6 0 -8.03476e-06
-11.2 -1.05879e-22 -8.59765e-06
-10.8 0 -9.22586e-06
-10.4 2.11758e-22 -9.92465e-06
-10 5.29396e-22 -1.07099e-05
-9.6 0 -1.16022e-05
-9.2 -2.11758e-22 -1.26069e-05
-8.8 -4.23516e-22 -1.37571e-05
-8.4 4.23516e-22 -1.50923e-05
-8 2.11758e-22 -1.66299e-05
-7.6 -2.11758e-22 -1.84326e-05
-7.2 0 -2.05828e-05
-6.8 4.23516e-22 -2.31384e-05
-6.4 1.2282e-20 -2.62304e-05
-6 0 -3.00503e-05
-5.6 -8.47033e-22 -3.47692e-05
-5.2 5.92923e-21 -4.06846e-05
-4.8 -8.47033e-22 -4.82568e-05
-4.4 0 -5.78764e-05
-4 0 -7.01371e-05
-3.6 -3.38813e-21 -8.55738e-05
-3.2 2.03288e-20 -0.000104336
-2.8 1.35525e-20 -0.000124855
-2.4 2.71051e-20 -0.000144658
-2 -5.42101e-20 -0.0001569
-1.6 -2.71051e-20 -0.000158036
-1.2 -5.42101e-20 -0.000168569
-0.8 3.25261e-19 -0.000249856
-0.4 2.1684e-19 -0.000559329
0 -1.0842e-19 -0.00128748
0.4 6.50521e-19 -0.00226312
0.8 3.25261e-19 -0.00234576
1.2 -1.0842e-19 -0.00153008
1.6 3.25261e-19 -0.000832046
2 1.89735e-19 -0.000435342
2.4 -1.35525e-20 -0.000241622
2.8 1.35525e-20 -0.000151236
3.2 -9.14796e-20 -0.0001063
3.6 -6.43745e-20 -8.26441e-05
4 2.37169e-20 -6.793e-05
4.4 -3.38813e-21 -5.78509e-05
4.8 0 -5.01506e-05
5.2 1.69407e-21 -4.39478e-05
5.6 -8.47033e-22 -3.87558e-05
6 -8.47033e-22 -3.43716e-05
6.4 0 -3.06291e-05
6.8 8.47033e-22 -2.73974e-05
7.2 0 -2.46114e-05
7.6 -4.23516e-22 -2.22024e-05
8 0 -2.00989e-05
8.4 -2.11758e-22 -1.82609e-05
8.8 0 -1.66571e-05
9.2 2.11758e-22 -1.52396e-05
9.6 -2.11758e-22 -1.39866e-05
10 -2.11758e-22 -1.2881e-05
10.4 0 -1.18941e-05
10.8 1.05879e-22 -1.10131e-05
11.2 -1.05879e-22 -1.02238e-05
11.6 -1.05879e-22 -9.51422e-06
12 1.05879e-22 -8.87483e-06
12.4 0 -8.29521e-06
12.8 1.05879e-22 -7.77036e-06
13.2 0 -7.29337e-06
13.6 5.29396e-23 -6.85614e-06
14 5.29396e-23 -6.45815e-06
14.4 -5.29396e-23 -6.09379e-06
14.8 0 -5.75611e-06
15.2 0 -5.4476e-06
15.6 5.29396e-23 -5.1642e-06
16 0 -4.89766e-06
16.4 0 -4.65523e-06
16.8 0 -4.43262e-06
17.2 0 -4.22056e-06
17.6 2.64698e-23 -4.03125e-06
18 0 -3.86315e-06
18.4 2.64698e-23 -3.69884e-06
18.8 0 -3.56026e-06
19.2 -2.64698e-23 -3.42632e-06
19.6 0 -3.2861e-06
20 0 -3.13758e-06
