-20 -20 1.60852e-09 -1.89178e-07
-18 -20 1.36746e-08 -4.34728e-07
-16 -20 -3.54239e-10 -4.28911e-07
-14 -20 -4.17211e-08 4.19931e-07
-12 -20 -5.30953e-08 2.47622e-07
-10 -20 -3.34295e-08 -6.01078e-07
-8 -20 -9.31952e-08 -2.58792e-07
-6 -20 -1.82358e-07 6.55586e-07
-4 -20 -1.48143e-08 -8.93915e-07
-2 -20 5.76371e-07 -3.2523e-06
0 -20 4.93408e-06 -2.14353e-06
2 -20 9.75591e-07 -4.7519e-06
4 -20 -1.31082e-07 -5.00221e-07
6 -20 -3.96576e-07 1.40942e-06
8 -20 -1.34735e-07 -4.16829e-08
10 -20 -1.7346e-09 -6.5093e-07
12 -20 -6.58182e-08 2.73853e-07
14 -20 -6.63426e-08 4.74927e-07
16 -20 6.18684e-09 -4.22581e-07
18 -20 2.52934e-08 -4.4703e-07
20 -20 -9.78844e-09 -1.77804e-07
