-20 -20 -6.77729e-09 7.50879e-09
-18 -20 -5.4579e-08 -7.71739e-08
-16 -20 -7.09183e-08 -4.30928e-08
-14 -20 -5.50763e-08 -3.79491e-07
-12 -20 -3.23047e-08 -3.24999e-07
-10 -20 -2.96795e-08 3.54692e-09
-8 -20 -1.96226e-08 -2.83565e-07
-6 -20 -2.17461e-08 -8.88631e-07
-4 -20 -9.00411e-08 -6.3903e-07
-2 -20 -3.36587e-07 5.0084e-09
0 -20 -6.2155e-07 2.78624e-26
2 -20 -3.36587e-07 -5.0084e-09
4 -20 -9.00411e-08 6.3903e-07
6 -20 -2.17461e-08 8.88631e-07
8 -20 -1.96226e-08 2.83565e-07
10 -20 -2.96795e-08 -3.54692e-09
12 -20 -3.23047e-08 3.24999e-07
14 -20 -5.50763e-08 3.79491e-07
16 -20 -7.09183e-08 4.30928e-08
18 -20 -5.4579e-08 7.71739e-08
20 -20 -6.77729e-09 -7.50879e-09
