-20 -0.000926198 0.000207391
-18 -0.000759828 0.000254127
-16 -0.00070116 0.00032838
-14 -0.00058865 0.000421714
-12 -0.000620216 0.000585962
-10 -0.00061301 0.000802631
-8 -0.000518934 0.00122556
-6 -0.000235599 0.0017887
-4 0.00134269 0.000613435
-2 0.00323716 -0.00376275
0 0.00437371 2.25396e-21
2 0.00323716 0.00376275
4 0.00134269 -0.000613435
6 -0.000235599 -0.0017887
8 -0.000518934 -0.00122556
10 -0.00061301 -0.000802631
12 -0.000620216 -0.000585962
14 -0.00058865 -0.000421714
16 -0.00070116 -0.00032838
18 -0.000759828 -0.000254127
20 -0.000926198 -0.000207391
