-20 -20 -1.41356e-06 -5.04495e-06
-18 -20 -2.41439e-06 -2.02115e-05
-16 -20 -3.04368e-06 -1.75492e-05
-14 -20 -3.23826e-06 -1.88472e-05
-12 -20 -3.0837e-06 -1.92163e-05
-10 -20 -3.01316e-06 -1.82565e-05
-8 -20 -1.22429e-06 -2.71167e-05
-6 -20 1.9673e-06 -4.2282e-05
-4 -20 5.55292e-06 -6.96246e-05
-2 -20 -2.30196e-05 -0.000101317
0 -20 -0.000336493 -1.16692e-07
2 -20 -2.25669e-05 0.000101044
4 -20 5.59488e-06 6.90974e-05
6 -20 1.76738e-06 4.17446e-05
8 -20 -1.44238e-06 2.66498e-05
10 -20 -3.19448e-06 1.81524e-05
12 -20 -3.12403e-06 1.92275e-05
14 -20 -3.22132e-06 1.88015e-05
16 -20 -3.07143e-06 1.76157e-05
18 -20 -2.4317e-06 2.04123e-05
20 -20 -1.47315e-06 4.99802e-06
