-20 -1.17272e-06 -0.160489
-19.8 -1.17272e-06 -0.0905618
-19.6 -1.17272e-06 0.00455988
-19.4 -1.17272e-06 0.053249
-19.2 -1.17272e-06 0.0679726
-19 -1.17272e-06 0.0642106
-18.8 -1.17272e-06 0.0520446
-18.6 -1.17272e-06 0.0369477
-18.4 -1.17272e-06 0.0215848
-18.2 -1.17272e-06 0.00715302
-18 -1.17272e-06 -0.00592104
-17.8 -1.17272e-06 -0.0178748
-17.6 -1.17272e-06 -0.0281427
-17.4 -1.17272e-06 -0.0372104
-17.2 -1.17272e-06 -0.0452479
-17 -1.17272e-06 -0.052406
-16.8 -1.17272e-06 -0.0588231
-16.6 -1.17272e-06 -0.0646054
-16.4 -1.17272e-06 -0.0698422
-16.2 -1.17272e-06 -0.0746549
-16 -1.17272e-06 -0.0792809
-15.8 -1.17272e-06 -0.08378
-15.6 -1.17272e-06 -0.0879488
-15.4 -1.17272e-06 -0.0919083
-15.2 -1.17272e-06 -0.0957167
-15 -1.17272e-06 -0.0994229
-14.8 -1.17272e-06 -0.103062
-14.6 -1.17272e-06 -0.106665
-14.4 -1.17272e-06 -0.110257
-14.2 -1.17272e-06 -0.113859
-14 -1.17272e-06 -0.117491
-13.8 -1.17272e-06 -0.121242
-13.6 -1.17272e-06 -0.124982
-13.4 -1.17272e-06 -0.128802
-13.2 -1.17272e-06 -0.132716
-13 -1.17272e-06 -0.136738
-12.8 -1.17272e-06 -0.140882
-12.6 -1.17272e-06 -0.145161
-12.4 -1.17272e-06 -0.149589
-12.2 -1.17272e-06 -0.15418
-12 -1.17272e-06 -0.158947
-11.8 -1.17272e-06 -0.163925
-11.6 -1.17272e-06 -0.169086
-11.4 -1.17272e-06 -0.174466
-11.2 -1.17272e-06 -0.180081
-11 -1.17272e-06 -0.185946
-10.8 -1.17272e-06 -0.192078
-10.6 -1.17272e-06 -0.198494
-10.4 -1.17272e-06 -0.205211
-10.2 -1.17272e-06 -0.212249
-10 -1.17272e-06 -0.219626
-9.8 -1.17272e-06 -0.227392
-9.6 -1.17272e-06 -0.235509
-9.4 -1.17272e-06 -0.244027
