-20 0.536419 0.0292325
-19.84 0.53926 0.0439711
-19.68 0.539871 0.053848
-19.52 0.533933 0.058208
-19.36 0.525542 0.0587214
-19.2 0.517247 0.0571581
-19.04 0.510104 0.0546856
-18.88 0.504349 0.051954
-18.72 0.499884 0.0492915
-18.56 0.496493 0.0468478
-18.4 0.493959 0.0446784
-18.24 0.492085 0.0427914
-18.08 0.490715 0.0411725
-17.92 0.489725 0.0397985
-17.76 0.48902 0.0386434
-17.6 0.488527 0.0376818
-17.44 0.488191 0.0368905
-17.28 0.48797 0.0362491
-17.12 0.487833 0.0357395
-16.96 0.487756 0.0353461
-16.8 0.487722 0.0350554
-16.64 0.487716 0.0348552
-16.48 0.487729 0.0347346
-16.32 0.487756 0.0346839
-16.16 0.487792 0.0346963
-16 0.487829 0.0347699
-15.84 0.487806 0.0348564
-15.68 0.487844 0.0350547
-15.52 0.487874 0.0353078
-15.36 0.487892 0.0356108
-15.2 0.487897 0.0359602
-15.04 0.487887 0.036353
-14.88 0.487861 0.0367874
-14.72 0.487819 0.037262
-14.56 0.48776 0.0377757
-14.4 0.487683 0.0383279
-14.24 0.487589 0.0389181
-14.08 0.487476 0.0395461
-13.92 0.487344 0.0402119
-13.76 0.487193 0.0409155
-13.6 0.487021 0.0416574
-13.44 0.486828 0.0424379
-13.28 0.486614 0.0432577
-13.12 0.486377 0.0441174
-12.96 0.486116 0.0450179
-12.8 0.485831 0.0459601
-12.64 0.48552 0.0469452
-12.48 0.485183 0.0479743
-12.32 0.484817 0.0490487
-12.16 0.484422 0.0501699
-12 0.483995 0.0513395
-11.84 0.483528 0.0525526
-11.68 0.483034 0.0538247
-11.52 0.482503 0.0551507
-11.36 0.481933 0.0565328
-11.2 0.481321 0.0579731
-11.04 0.480665 0.0594741
-10.88 0.479962 0.0610381
-10.72 0.479208 0.0626679
-10.56 0.478401 0.0643662
-10.4 0.477536 0.066136
-10.24 0.47661 0.0679804
-10.08 0.475618 0.0699026
-9.92 0.474554 0.071906
-9.76 0.473414 0.0739941
-9.6 0.472192 0.0761708
-9.44 0.470881 0.0784399
-9.28 0.469475 0.0808053
-9.12 0.467965 0.0832712
-8.96 0.466343 0.0858417
-8.8 0.464601 0.0885213
-8.64 0.462727 0.0913141
-8.48 0.460712 0.0942243
-8.32 0.458544 0.0972559
-8.16 0.456209 0.100413
-8 0.453692 0.103701
-7.84 0.450971 0.107119
-7.68 0.448039 0.110686
-7.52 0.44487 0.114399
-7.36 0.441441 0.11826
-7.2 0.437729 0.122272
-7.04 0.433704 0.126435
-6.88 0.429338 0.13075
