-20 -20 -7.71187e-23 -3.61865e-22
-19.6 -20 -3.94492e-22 -4.15255e-22
-19.2 -20 -3.85594e-22 -1.18644e-22
-18.8 -20 -2.625e-22 1.96504e-22
-18.4 -20 -1.95763e-22 1.80932e-22
-18 -20 -2.42479e-22 1.51271e-22
-17.6 -20 -1.46081e-22 1.18644e-22
-17.2 -20 1.33475e-22 2.80297e-22
-16.8 -20 3.04026e-22 3.55933e-22
-16.4 -20 6.19545e-22 3.50742e-22
-16 -20 7.69334e-22 3.75212e-22
-15.6 -20 8.09191e-22 1.79449e-22
-15.2 -20 6.64964e-22 -1.45339e-22
-14.8 -20 5.83025e-23 -5.30191e-22
-14.4 -20 -2.30429e-22 -6.09535e-22
-14 -20 -8.10674e-22 -7.00001e-22
-13.6 -20 -7.66831e-22 -5.84323e-22
-13.2 -20 -7.88521e-22 -1.18644e-22
-12.8 -20 -5.94889e-22 6.37713e-23
-12.4 -20 -1.53311e-22 4.56039e-22
-12 -20 -1.08448e-23 3.90043e-22
-11.6 -20 3.02635e-22 6.00636e-22
-11.2 -20 2.38957e-22 4.68645e-22
-10.8 -20 1.65453e-22 1.87235e-22
-10.4 -20 8.54609e-23 3.1589e-22
-10 -20 4.44916e-24 2.08369e-22
-9.6 -20 -1.15678e-22 8.23094e-23
-9.2 -20 -1.67492e-22 2.59534e-23
-8.8 -20 -1.0196e-23 9.75107e-23
-8.4 -20 6.31039e-22 3.02172e-22
-8 -20 8.56092e-22 4.64195e-22
-7.6 -20 1.75705e-21 4.5678e-22
-7.2 -20 1.8883e-21 4.60488e-22
-6.8 -20 8.51643e-22 -2.88824e-22
-6.4 -20 3.48888e-22 -6.48094e-22
-6 -20 -8.98359e-22 -7.26696e-22
-5.6 -20 -1.47712e-21 -8.56092e-22
-5.2 -20 -1.23279e-21 -1.64897e-22
-4.8 -20 -1.19163e-21 2.58607e-22
-4.4 -20 -1.33438e-21 7.5251e-22
-4 -20 -1.52198e-21 9.70102e-22
-3.6 -20 -2.49709e-21 1.47693e-21
-3.2 -20 -3.07066e-21 1.61097e-21
-2.8 -20 -5.35753e-21 1.55387e-21
-2.4 -20 -6.17135e-21 1.49492e-21
-2 -20 -2.15812e-21 3.50742e-21
-1.6 -20 9.59303e-22 5.07056e-21
-1.2 -20 7.60213e-21 7.09789e-21
-0.8 -20 1.20587e-20 9.38476e-21
-0.4 -20 1.14677e-20 8.35552e-21
0 -20 -4.80394e-09 3.97063e-09
0.4 -20 1.20561e-20 7.45197e-21
0.8 -20 1.22522e-20 8.86865e-21
1.2 -20 7.03949e-21 7.90319e-21
1.6 -20 5.2704e-22 7.42416e-21
2 -20 -2.71213e-21 4.78507e-21
2.4 -20 -6.19119e-21 1.62839e-21
2.8 -20 -4.77728e-21 7.8231e-22
3.2 -20 -2.52193e-21 -3.18486e-22
3.6 -20 -1.69587e-21 -5.55403e-22
4 -20 -8.59058e-22 -6.3141e-22
4.4 -20 -9.53232e-22 -9.09505e-22
4.8 -20 -7.69704e-22 -9.60925e-22
5.2 -20 -8.86495e-22 -1.03906e-21
5.6 -20 -1.26912e-21 -1.44672e-21
6 -20 -5.11282e-22 -1.33197e-21
6.4 -20 4.99047e-22 -1.08856e-21
6.8 -20 1.04314e-21 -6.8035e-22
7.2 -20 1.89645e-21 2.84746e-22
7.6 -20 1.62524e-21 3.56303e-22
8 -20 7.08714e-22 3.99683e-22
8.4 -20 5.45856e-22 3.51483e-22
8.8 -20 5.41314e-23 1.80191e-22
9.2 -20 -1.87328e-22 4.15255e-23
9.6 -20 -9.32469e-23 4.37501e-23
10 -20 2.41923e-23 1.03072e-22
10.4 -20 4.72723e-23 1.66102e-22
10.8 -20 7.90652e-23 2.20233e-22
11.2 -20 2.00583e-22 3.9375e-22
11.6 -20 3.14314e-22 4.59376e-22
12 -20 3.29979e-23 4.36759e-22
12.4 -20 -9.15785e-23 3.67056e-22
12.8 -20 -4.91076e-22 -1.85382e-23
13.2 -20 -7.10892e-22 -1.39407e-22
13.6 -20 -8.14474e-22 -5.8284e-22
14 -20 -8.19757e-22 -8.01961e-22
14.4 -20 -1.55628e-22 -7.54132e-22
14.8 -20 7.51722e-23 -6.48094e-22
15.2 -20 6.10276e-22 -8.00848e-23
15.6 -20 8.78245e-22 1.76483e-22
16 -20 8.03629e-22 4.07839e-22
16.4 -20 5.86547e-22 3.95975e-22
16.8 -20 2.51377e-22 4.21187e-22
17.2 -20 5.93221e-23 3.24789e-22
17.6 -20 -1.10487e-22 1.12712e-22
18 -20 -1.93538e-22 2.04661e-22
18.4 -20 -1.42373e-22 1.33475e-22
18.8 -20 -2.90678e-22 8.08264e-23
19.2 -20 -3.44068e-22 -5.6356e-23
19.6 -20 -3.70763e-22 -3.73729e-22
20 -20 -5.19068e-23 -3.73729e-22
