-20 -20 5.76188e-06 -1.7355e-06
-19.6 -20 4.24677e-06 -4.52936e-06
-19.2 -20 8.53447e-07 -6.13819e-06
-18.8 -20 -5.45102e-07 -5.54964e-06
-18.4 -20 -1.53032e-06 -4.41757e-06
-18 -20 -1.90246e-06 -3.6951e-06
-17.6 -20 -2.20094e-06 -2.91068e-06
-17.2 -20 -2.31396e-06 -2.46423e-06
-16.8 -20 -2.42309e-06 -1.97581e-06
-16.4 -20 -2.4567e-06 -1.70163e-06
-16 -20 -2.49902e-06 -1.39158e-06
-15.6 -20 -2.49276e-06 -1.22475e-06
-15.2 -20 -2.49862e-06 -1.02416e-06
-14.8 -20 -2.47388e-06 -9.26198e-07
-14.4 -20 -2.4602e-06 -8.01855e-07
-14 -20 -2.41388e-06 -7.55918e-07
-13.6 -20 -2.37917e-06 -6.86722e-07
-13.2 -20 -2.31891e-06 -6.82833e-07
-12.8 -20 -2.26586e-06 -6.61623e-07
-12.4 -20 -2.17478e-06 -6.94419e-07
-12 -20 -2.08838e-06 -7.13006e-07
-11.6 -20 -1.96064e-06 -7.80938e-07
-11.2 -20 -1.83046e-06 -8.43404e-07
-10.8 -20 -1.63763e-06 -9.54453e-07
-10.4 -20 -1.43293e-06 -1.06391e-06
-10 -20 -1.14544e-06 -1.22377e-06
-9.6 -20 -8.2773e-07 -1.39468e-06
-9.2 -20 -3.80759e-07 -1.62463e-06
-8.8 -20 1.24867e-07 -1.87559e-06
-8.4 -20 8.2429e-07 -2.19976e-06
-8 -20 1.63365e-06 -2.56948e-06
-7.6 -20 2.75433e-06 -3.04321e-06
-7.2 -20 4.07062e-06 -3.59235e-06
-6.8 -20 5.89285e-06 -4.29669e-06
-6.4 -20 8.06051e-06 -5.1394e-06
-6 -20 1.10599e-05 -6.24335e-06
-5.6 -20 1.46536e-05 -7.58656e-06
-5.2 -20 1.96302e-05 -9.38728e-06
-4.8 -20 2.55832e-05 -1.16301e-05
-4.4 -20 3.36698e-05 -1.47513e-05
-4 -20 4.3138e-05 -1.86808e-05
-3.6 -20 5.53329e-05 -2.43465e-05
-3.2 -20 6.8518e-05 -3.14994e-05
-2.8 -20 8.1946e-05 -4.22798e-05
-2.4 -20 9.14637e-05 -5.56122e-05
-2 -20 8.27227e-05 -7.6249e-05
-1.6 -20 4.89643e-05 -0.000100155
-1.2 -20 -7.42699e-05 -0.000128236
-0.8 -20 -0.000259342 -0.000151242
-0.4 -20 -0.000310244 -0.000105102
0 -20 -0.000309384 7.54021e-08
0.4 -20 -0.0003115 0.00010601
0.8 -20 -0.000261259 0.000153238
1.2 -20 -7.39005e-05 0.000130254
1.6 -20 5.13139e-05 0.000101583
2 -20 8.5423e-05 7.69509e-05
2.4 -20 9.40343e-05 5.57598e-05
2.8 -20 8.40474e-05 4.21702e-05
3.2 -20 7.01995e-05 3.12849e-05
3.6 -20 5.66587e-05 2.41404e-05
4 -20 4.42151e-05 1.85125e-05
4.4 -20 3.45594e-05 1.46338e-05
4.8 -20 2.63522e-05 1.15546e-05
5.2 -20 2.02993e-05 9.34731e-06
5.6 -20 1.52608e-05 7.57171e-06
6 -20 1.16084e-05 6.24782e-06
6.4 -20 8.574e-06 5.15548e-06
6.8 -20 6.36691e-06 4.32178e-06
7.2 -20 4.52152e-06 3.62237e-06
7.6 -20 3.17681e-06 3.0772e-06
8 -20 2.04008e-06 2.60462e-06
8.4 -20 1.20846e-06 2.23608e-06
8.8 -20 4.96457e-07 1.91182e-06
9.2 -20 -2.67612e-08 1.66105e-06
9.6 -20 -4.83283e-07 1.43017e-06
10 -20 -8.15673e-07 1.25873e-06
10.4 -20 -1.11125e-06 1.09799e-06
10.8 -20 -1.32797e-06 9.8802e-07
11.2 -20 -1.52716e-06 8.7593e-07
11.6 -20 -1.66776e-06 8.12685e-07
12 -20 -1.80132e-06 7.43951e-07
12.4 -20 -1.89671e-06 7.24748e-07
12.8 -20 -1.99337e-06 6.91142e-07
13.2 -20 -2.05572e-06 7.13135e-07
13.6 -20 -2.1188e-06 7.19654e-07
14 -20 -2.15697e-06 7.88815e-07
14.4 -20 -2.20497e-06 8.33993e-07
14.8 -20 -2.22283e-06 9.57915e-07
15.2 -20 -2.24943e-06 1.05591e-06
15.6 -20 -2.24621e-06 1.25699e-06
16 -20 -2.253e-06 1.42436e-06
16.4 -20 -2.21156e-06 1.73538e-06
16.8 -20 -2.17708e-06 2.01067e-06
17.2 -20 -2.06559e-06 2.50022e-06
17.6 -20 -1.94946e-06 2.9466e-06
18 -20 -1.64827e-06 3.72684e-06
18.4 -20 -1.2778e-06 4.44127e-06
18.8 -20 -3.1292e-07 5.55152e-06
19.2 -20 1.04958e-06 6.12459e-06
19.6 -20 4.37801e-06 4.53276e-06
20 -20 5.88433e-06 1.76583e-06
