-20 -20 4.61013e-07 2.56897e-06
-19.6 -20 4.65894e-07 3.6498e-06
-19.2 -20 4.6887e-07 4.12391e-06
-18.8 -20 4.76442e-07 3.61914e-06
-18.4 -20 4.85778e-07 2.82242e-06
-18 -20 4.96674e-07 2.34517e-06
-17.6 -20 5.0828e-07 1.82544e-06
-17.2 -20 5.21514e-07 1.54321e-06
-16.8 -20 5.36271e-07 1.22249e-06
-16.4 -20 5.5311e-07 1.04314e-06
-16 -20 5.71259e-07 8.27455e-07
-15.6 -20 5.91488e-07 7.20658e-07
-15.2 -20 6.13749e-07 5.78974e-07
-14.8 -20 6.38845e-07 5.10615e-07
-14.4 -20 6.65886e-07 4.11922e-07
-14 -20 6.96238e-07 3.84325e-07
-13.6 -20 7.30349e-07 3.25691e-07
-13.2 -20 7.69306e-07 3.18535e-07
-12.8 -20 8.10892e-07 2.89623e-07
-12.4 -20 8.59004e-07 3.1874e-07
-12 -20 9.12262e-07 3.24046e-07
-11.6 -20 9.7388e-07 3.72635e-07
-11.2 -20 1.04175e-06 4.01886e-07
-10.8 -20 1.12076e-06 4.88995e-07
-10.4 -20 1.20903e-06 5.58468e-07
-10 -20 1.3134e-06 6.72464e-07
-9.6 -20 1.43019e-06 7.73731e-07
-9.2 -20 1.56968e-06 9.39493e-07
-8.8 -20 1.7278e-06 1.09523e-06
-8.4 -20 1.9199e-06 1.30236e-06
-8 -20 2.13883e-06 1.50499e-06
-7.6 -20 2.40853e-06 1.78275e-06
-7.2 -20 2.71968e-06 2.05781e-06
-6.8 -20 3.11009e-06 2.38444e-06
-6.4 -20 3.56368e-06 2.70624e-06
-6 -20 4.14108e-06 3.08415e-06
-5.6 -20 4.8176e-06 3.43326e-06
-5.2 -20 5.68909e-06 3.72683e-06
-4.8 -20 6.70861e-06 3.91058e-06
-4.4 -20 8.01276e-06 3.83752e-06
-4 -20 9.50524e-06 3.41481e-06
-3.6 -20 1.12917e-05 1.99114e-06
-3.2 -20 1.31222e-05 -3.94592e-07
-2.8 -20 1.45192e-05 -5.33936e-06
-2.4 -20 1.47419e-05 -1.24108e-05
-2 -20 9.59295e-06 -2.51165e-05
-1.6 -20 -2.49022e-06 -3.92887e-05
-1.2 -20 -3.86091e-05 -4.94761e-05
-0.8 -20 -8.72091e-05 -3.94369e-05
-0.4 -20 -7.9206e-05 4.16197e-05
0 -20 -3.96736e-07 9.57663e-05
0.4 -20 7.84624e-05 4.16973e-05
0.8 -20 8.68066e-05 -3.95626e-05
1.2 -20 3.83841e-05 -4.93602e-05
1.6 -20 2.52411e-06 -3.90223e-05
2 -20 -9.46831e-06 -2.48775e-05
2.4 -20 -1.45984e-05 -1.22302e-05
2.8 -20 -1.43972e-05 -5.22611e-06
3.2 -20 -1.30252e-05 -3.3177e-07
3.6 -20 -1.12206e-05 2.02505e-06
4 -20 -9.45306e-06 3.43122e-06
4.4 -20 -7.97545e-06 3.85132e-06
4.8 -20 -6.68157e-06 3.92209e-06
5.2 -20 -5.66955e-06 3.73613e-06
5.6 -20 -4.80316e-06 3.43873e-06
6 -20 -4.13026e-06 3.09012e-06
6.4 -20 -3.55522e-06 2.71082e-06
6.8 -20 -3.10328e-06 2.38647e-06
7.2 -20 -2.71412e-06 2.05594e-06
7.6 -20 -2.4039e-06 1.78034e-06
8 -20 -2.1348e-06 1.50111e-06
8.4 -20 -1.91636e-06 1.29616e-06
8.8 -20 -1.72474e-06 1.08588e-06
9.2 -20 -1.56709e-06 9.2978e-07
9.6 -20 -1.42789e-06 7.63099e-07
10 -20 -1.31144e-06 6.6012e-07
10.4 -20 -1.20746e-06 5.43739e-07
10.8 -20 -1.11966e-06 4.74166e-07
11.2 -20 -1.04101e-06 3.86504e-07
11.6 -20 -9.73648e-07 3.55837e-07
12 -20 -9.12654e-07 3.05141e-07
12.4 -20 -8.60225e-07 2.99522e-07
12.8 -20 -8.12666e-07 2.69804e-07
13.2 -20 -7.70401e-07 2.9968e-07
13.6 -20 -7.31753e-07 3.05744e-07
14 -20 -6.98815e-07 3.64494e-07
14.4 -20 -6.68282e-07 3.93449e-07
14.8 -20 -6.4114e-07 4.92795e-07
15.2 -20 -6.15966e-07 5.61168e-07
15.6 -20 -5.93765e-07 7.04678e-07
16 -20 -5.7331e-07 8.12969e-07
16.4 -20 -5.5469e-07 1.02995e-06
16.8 -20 -5.37154e-07 1.20999e-06
17.2 -20 -5.20678e-07 1.53352e-06
17.6 -20 -5.05169e-07 1.8178e-06
18 -20 -4.89076e-07 2.33878e-06
18.4 -20 -4.73999e-07 2.8155e-06
18.8 -20 -4.59007e-07 3.61056e-06
19.2 -20 -4.48793e-07 4.11298e-06
19.6 -20 -4.4736e-07 3.64059e-06
20 -20 -4.4311e-07 2.56088e-06
