-20 -20 8.10209e-07 -4.89257e-07
-19.6 -20 4.75451e-07 -1.18935e-06
-19.2 -20 -2.79452e-07 -1.74181e-06
-18.8 -20 -6.27392e-07 -1.6586e-06
-18.4 -20 -8.8585e-07 -1.36708e-06
-18 -20 -9.92697e-07 -1.14443e-06
-17.6 -20 -1.07868e-06 -8.77531e-07
-17.2 -20 -1.12023e-06 -7.08774e-07
-16.8 -20 -1.15907e-06 -5.12309e-07
-16.4 -20 -1.18185e-06 -3.87899e-07
-16 -20 -1.20628e-06 -2.3938e-07
-15.6 -20 -1.22332e-06 -1.435e-07
-15.2 -20 -1.24357e-06 -2.51493e-08
-14.8 -20 -1.26025e-06 5.30469e-08
-14.4 -20 -1.28076e-06 1.52207e-07
-14 -20 -1.29896e-06 2.19411e-07
-13.6 -20 -1.32164e-06 3.06886e-07
-13.2 -20 -1.34279e-06 3.68307e-07
-12.8 -20 -1.36844e-06 4.49226e-07
-12.4 -20 -1.39254e-06 5.08093e-07
-12 -20 -1.42171e-06 5.86525e-07
-11.6 -20 -1.44894e-06 6.46477e-07
-11.2 -20 -1.48123e-06 7.25972e-07
-10.8 -20 -1.51032e-06 7.89842e-07
-10.4 -20 -1.54436e-06 8.73962e-07
-10 -20 -1.57297e-06 9.45335e-07
-9.6 -20 -1.60556e-06 1.03752e-06
-9.2 -20 -1.62893e-06 1.11952e-06
-8.8 -20 -1.65435e-06 1.22352e-06
-8.4 -20 -1.66299e-06 1.3202e-06
-8 -20 -1.6692e-06 1.43948e-06
-7.6 -20 -1.64694e-06 1.55321e-06
-7.2 -20 -1.61374e-06 1.68958e-06
-6.8 -20 -1.52833e-06 1.82069e-06
-6.4 -20 -1.41546e-06 1.97073e-06
-6 -20 -1.21374e-06 2.10803e-06
-5.6 -20 -9.54682e-07 2.25186e-06
-5.2 -20 -5.35106e-07 2.35826e-06
-4.8 -20 -5.91861e-09 2.4351e-06
-4.4 -20 7.88823e-07 2.40009e-06
-4 -20 1.77451e-06 2.24134e-06
-3.6 -20 3.20609e-06 1.78486e-06
-3.2 -20 4.93686e-06 9.68454e-07
-2.8 -20 7.35504e-06 -6.03689e-07
-2.4 -20 1.01529e-05 -3.11114e-06
-2 -20 1.40071e-05 -7.44654e-06
-1.6 -20 1.81474e-05 -1.41226e-05
-1.2 -20 2.28957e-05 -2.52902e-05
-0.8 -20 2.5255e-05 -4.0176e-05
-0.4 -20 1.02472e-05 -4.88549e-05
0 -20 -4.01108e-06 -4.12447e-05
0.4 -20 -7.20059e-06 -1.98303e-05
0.8 -20 4.15932e-06 -4.81384e-06
1.2 -20 1.11565e-05 -4.23574e-06
1.6 -20 1.42712e-05 -6.14137e-06
2 -20 1.39279e-05 -6.67342e-06
2.4 -20 1.22594e-05 -7.01518e-06
2.8 -20 1.01525e-05 -6.5869e-06
3.2 -20 7.96148e-06 -6.03552e-06
3.6 -20 6.13668e-06 -5.35041e-06
4 -20 4.51584e-06 -4.67643e-06
4.4 -20 3.30549e-06 -4.05708e-06
4.8 -20 2.28189e-06 -3.48691e-06
5.2 -20 1.54513e-06 -3.00792e-06
5.6 -20 9.32232e-07 -2.57456e-06
6 -20 5.06577e-07 -2.22355e-06
6.4 -20 1.53353e-07 -1.90443e-06
6.8 -20 -8.89665e-08 -1.65334e-06
7.2 -20 -2.91402e-07 -1.42144e-06
7.6 -20 -4.24892e-07 -1.24369e-06
8 -20 -5.37882e-07 -1.0749e-06
8.4 -20 -6.10009e-07 -9.50622e-07
8.8 -20 -6.72431e-07 -8.28446e-07
9.2 -20 -7.0884e-07 -7.43538e-07
9.6 -20 -7.4177e-07 -6.55393e-07
10 -20 -7.58553e-07 -6.00086e-07
10.4 -20 -7.75078e-07 -5.38229e-07
10.8 -20 -7.80887e-07 -5.0625e-07
11.2 -20 -7.88339e-07 -4.64784e-07
11.6 -20 -7.8853e-07 -4.5193e-07
12 -20 -7.91166e-07 -4.27797e-07
12.4 -20 -7.88674e-07 -4.32068e-07
12.8 -20 -7.89196e-07 -4.23075e-07
13.2 -20 -7.85756e-07 -4.43755e-07
13.6 -20 -7.8518e-07 -4.49797e-07
14 -20 -7.80873e-07 -4.87874e-07
14.4 -20 -7.79639e-07 -5.09537e-07
14.8 -20 -7.74467e-07 -5.67784e-07
15.2 -20 -7.71982e-07 -6.08098e-07
15.6 -20 -7.64584e-07 -6.92174e-07
16 -20 -7.59421e-07 -7.56146e-07
16.4 -20 -7.45771e-07 -8.7559e-07
16.8 -20 -7.3295e-07 -9.72887e-07
17.2 -20 -7.03162e-07 -1.14451e-06
17.6 -20 -6.69959e-07 -1.2901e-06
18 -20 -5.91609e-07 -1.5361e-06
18.4 -20 -4.91735e-07 -1.73953e-06
18.8 -20 -2.39564e-07 -2.01424e-06
19.2 -20 1.02824e-07 -2.08028e-06
19.6 -20 8.5255e-07 -1.50771e-06
20 -20 1.18231e-06 -7.89584e-07
