-20 -20 8.81679e-07 5.87595e-07
-19.6 -20 6.2945e-07 1.10854e-06
-19.2 -20 9.49786e-08 1.47617e-06
-18.8 -20 -1.22899e-07 1.3974e-06
-18.4 -20 -2.69289e-07 1.18324e-06
-18 -20 -3.24859e-07 1.03472e-06
-17.6 -20 -3.66189e-07 8.60137e-07
-17.2 -20 -3.82818e-07 7.58349e-07
-16.8 -20 -3.96838e-07 6.38902e-07
-16.4 -20 -4.03385e-07 5.71505e-07
-16 -20 -4.0953e-07 4.89382e-07
-15.6 -20 -4.1131e-07 4.45731e-07
-15.2 -20 -4.13457e-07 3.87938e-07
-14.8 -20 -4.14854e-07 3.60155e-07
-14.4 -20 -4.16603e-07 3.2038e-07
-14 -20 -4.16633e-07 3.05859e-07
-13.6 -20 -4.17488e-07 2.80264e-07
-13.2 -20 -4.18706e-07 2.76579e-07
-12.8 -20 -4.20029e-07 2.62074e-07
-12.4 -20 -4.20129e-07 2.6798e-07
-12 -20 -4.20355e-07 2.64333e-07
-11.6 -20 -4.2044e-07 2.80122e-07
-11.2 -20 -4.2003e-07 2.88493e-07
-10.8 -20 -4.16553e-07 3.1668e-07
-10.4 -20 -4.11916e-07 3.37726e-07
-10 -20 -4.04364e-07 3.79312e-07
-9.6 -20 -3.94125e-07 4.16798e-07
-9.2 -20 -3.75773e-07 4.77389e-07
-8.8 -20 -3.52356e-07 5.35237e-07
-8.4 -20 -3.17124e-07 6.19376e-07
-8 -20 -2.7234e-07 7.05989e-07
-7.6 -20 -2.0402e-07 8.25267e-07
-7.2 -20 -1.18279e-07 9.51346e-07
-6.8 -20 7.03432e-09 1.11825e-06
-6.4 -20 1.64028e-07 1.3023e-06
-6 -20 3.92829e-07 1.54146e-06
-5.6 -20 6.79045e-07 1.8087e-06
-5.2 -20 1.09198e-06 2.14794e-06
-4.8 -20 1.60664e-06 2.5331e-06
-4.4 -20 2.3377e-06 3.01026e-06
-4 -20 3.23885e-06 3.54099e-06
-3.6 -20 4.48624e-06 4.14816e-06
-3.2 -20 5.96572e-06 4.77546e-06
-2.8 -20 7.84375e-06 5.32342e-06
-2.4 -20 9.79534e-06 5.71255e-06
-2 -20 1.15487e-05 5.40807e-06
-1.6 -20 1.22329e-05 4.77794e-06
-1.2 -20 9.90315e-06 2.98374e-06
-0.8 -20 4.29525e-06 4.01056e-06
-0.4 -20 -3.52558e-06 1.61252e-05
0 -20 -8.49665e-07 3.07505e-05
0.4 -20 7.14674e-06 3.64549e-05
0.8 -20 1.82791e-05 3.08639e-05
1.2 -20 1.69438e-05 1.86767e-05
1.6 -20 1.29365e-05 9.52443e-06
2 -20 9.61933e-06 4.49792e-06
2.4 -20 6.60892e-06 1.50833e-06
2.8 -20 4.55728e-06 -8.11934e-08
3.2 -20 2.8474e-06 -1.02464e-06
3.6 -20 1.68006e-06 -1.47118e-06
4 -20 7.3671e-07 -1.70114e-06
4.4 -20 1.11434e-07 -1.75256e-06
4.8 -20 -3.83694e-07 -1.73934e-06
5.2 -20 -6.96184e-07 -1.66081e-06
5.6 -20 -9.39098e-07 -1.5697e-06
6 -20 -1.07908e-06 -1.45922e-06
6.4 -20 -1.18521e-06 -1.35846e-06
6.8 -20 -1.23353e-06 -1.25119e-06
7.2 -20 -1.26715e-06 -1.15802e-06
7.6 -20 -1.27053e-06 -1.06266e-06
8 -20 -1.26954e-06 -9.84656e-07
8.4 -20 -1.25018e-06 -9.0315e-07
8.8 -20 -1.23119e-06 -8.36989e-07
9.2 -20 -1.20413e-06 -7.661e-07
9.6 -20 -1.18008e-06 -7.11264e-07
10 -20 -1.14968e-06 -6.4937e-07
10.4 -20 -1.12296e-06 -6.01346e-07
10.8 -20 -1.09482e-06 -5.44619e-07
11.2 -20 -1.07092e-06 -5.0243e-07
11.6 -20 -1.04432e-06 -4.49431e-07
12 -20 -1.02157e-06 -4.09382e-07
12.4 -20 -9.99202e-07 -3.5665e-07
12.8 -20 -9.80687e-07 -3.17885e-07
13.2 -20 -9.60541e-07 -2.64207e-07
13.6 -20 -9.43893e-07 -2.23905e-07
14 -20 -9.28133e-07 -1.65268e-07
14.4 -20 -9.15723e-07 -1.20664e-07
14.8 -20 -9.01177e-07 -5.41009e-08
15.2 -20 -8.89166e-07 -1.51399e-09
15.6 -20 -8.76589e-07 7.87329e-08
16 -20 -8.66365e-07 1.43249e-07
16.4 -20 -8.51559e-07 2.44271e-07
16.8 -20 -8.37892e-07 3.29324e-07
17.2 -20 -8.16999e-07 4.6509e-07
17.6 -20 -7.945e-07 5.82199e-07
18 -20 -7.45313e-07 7.71104e-07
18.4 -20 -6.80305e-07 9.33149e-07
18.8 -20 -5.1274e-07 1.1603e-06
19.2 -20 -2.68921e-07 1.25076e-06
19.6 -20 3.0228e-07 8.92383e-07
20 -20 5.60656e-07 3.78147e-07
