-20 -20 -1.8926e-10 1.62424e-10
-19.6 -20 -1.94031e-10 6.79532e-10
-19.2 -20 -1.99165e-10 1.30415e-09
-18.8 -20 -2.045e-10 1.40479e-09
-18.4 -20 -2.10345e-10 1.35547e-09
-18 -20 -2.1671e-10 1.28218e-09
-17.6 -20 -2.23545e-10 1.18004e-09
-17.2 -20 -2.31129e-10 1.10881e-09
-16.8 -20 -2.39381e-10 1.02722e-09
-16.4 -20 -2.48642e-10 9.73471e-10
-16 -20 -2.5876e-10 9.15123e-10
-15.6 -20 -2.70093e-10 8.7834e-10
-15.2 -20 -2.82498e-10 8.40575e-10
-14.8 -20 -2.96537e-10 8.18787e-10
-14.4 -20 -3.12278e-10 7.98691e-10
-14 -20 -3.30319e-10 7.90754e-10
-13.6 -20 -3.48149e-10 7.88773e-10
-13.2 -20 -3.69927e-10 7.95856e-10
-12.8 -20 -3.9464e-10 8.12533e-10
-12.4 -20 -4.22819e-10 8.35448e-10
-12 -20 -4.54065e-10 8.72699e-10
-11.6 -20 -4.90319e-10 9.12198e-10
-11.2 -20 -5.30752e-10 9.7057e-10
-10.8 -20 -5.77904e-10 1.02857e-09
-10.4 -20 -6.30696e-10 1.11314e-09
-10 -20 -6.93106e-10 1.19199e-09
-9.6 -20 -7.6349e-10 1.30561e-09
-9.2 -20 -8.4723e-10 1.40837e-09
-8.8 -20 -9.4212e-10 1.55666e-09
-8.4 -20 -1.05659e-09 1.68266e-09
-8 -20 -1.18728e-09 1.86398e-09
-7.6 -20 -1.34592e-09 2.00924e-09
-7.2 -20 -1.52773e-09 2.21736e-09
-6.8 -20 -1.75064e-09 2.35784e-09
-6.4 -20 -2.0071e-09 2.55448e-09
-6 -20 -2.32071e-09 2.6366e-09
-5.6 -20 -2.67947e-09 2.73076e-09
-5.2 -20 -3.11235e-09 2.60181e-09
-4.8 -20 -3.59762e-09 2.36075e-09
-4.4 -20 -4.1476e-09 1.72345e-09
-4 -20 -4.71862e-09 6.86092e-10
-3.6 -20 -5.22941e-09 -1.10972e-09
-3.2 -20 -5.58244e-09 -3.74405e-09
-2.8 -20 -5.31948e-09 -7.43146e-09
-2.4 -20 -4.24104e-09 -1.20404e-08
-2 -20 -7.51502e-10 -1.72695e-08
-1.6 -20 5.05001e-09 -2.14595e-08
-1.2 -20 1.64101e-08 -2.20828e-08
-0.8 -20 2.93652e-08 -1.58532e-08
-0.4 -20 2.46091e-08 8.38142e-09
0 -20 1.00438e-14 2.74265e-09
0.4 -20 -2.46091e-08 8.38142e-09
0.8 -20 -2.93652e-08 -1.58532e-08
1.2 -20 -1.64101e-08 -2.20828e-08
1.6 -20 -5.05001e-09 -2.14595e-08
2 -20 7.51502e-10 -1.72695e-08
2.4 -20 4.24104e-09 -1.20404e-08
2.8 -20 5.31948e-09 -7.43146e-09
3.2 -20 5.58244e-09 -3.74405e-09
3.6 -20 5.22941e-09 -1.10972e-09
4 -20 4.71862e-09 6.86092e-10
4.4 -20 4.1476e-09 1.72345e-09
4.8 -20 3.59762e-09 2.36075e-09
5.2 -20 3.11235e-09 2.60181e-09
5.6 -20 2.67947e-09 2.73076e-09
6 -20 2.32071e-09 2.6366e-09
6.4 -20 2.0071e-09 2.55448e-09
6.8 -20 1.75064e-09 2.35784e-09
7.2 -20 1.52773e-09 2.21736e-09
7.6 -20 1.34592e-09 2.00924e-09
8 -20 1.18728e-09 1.86398e-09
8.4 -20 1.05659e-09 1.68266e-09
8.8 -20 9.4212e-10 1.55666e-09
9.2 -20 8.4723e-10 1.40837e-09
9.6 -20 7.6349e-10 1.30561e-09
10 -20 6.93106e-10 1.19199e-09
10.4 -20 6.30696e-10 1.11314e-09
10.8 -20 5.77904e-10 1.02857e-09
11.2 -20 5.30752e-10 9.7057e-10
11.6 -20 4.90319e-10 9.12198e-10
12 -20 4.54065e-10 8.72699e-10
12.4 -20 4.22819e-10 8.35448e-10
12.8 -20 3.9464e-10 8.12533e-10
13.2 -20 3.69927e-10 7.95856e-10
13.6 -20 3.48149e-10 7.88773e-10
14 -20 3.30319e-10 7.90754e-10
14.4 -20 3.12278e-10 7.98691e-10
14.8 -20 2.96537e-10 8.18787e-10
15.2 -20 2.82498e-10 8.40575e-10
15.6 -20 2.70093e-10 8.7834e-10
16 -20 2.5876e-10 9.15123e-10
16.4 -20 2.48642e-10 9.73471e-10
16.8 -20 2.39381e-10 1.02722e-09
17.2 -20 2.31129e-10 1.10881e-09
17.6 -20 2.23545e-10 1.18004e-09
18 -20 2.1671e-10 1.28218e-09
18.4 -20 2.10345e-10 1.35547e-09
18.8 -20 2.045e-10 1.40479e-09
19.2 -20 1.99165e-10 1.30415e-09
19.6 -20 1.94031e-10 6.79532e-10
20 -20 1.8926e-10 1.62424e-10
